Altitude (m),Air density (kg/m3)
60174,0.000281975
60175,0.000281939
60176,0.000281903
60177,0.000281867
60178,0.000281831
60179,0.000281795
60180,0.000281758
60181,0.000281722
60182,0.000281686
60183,0.00028165
60184,0.000281614
60185,0.000281578
60186,0.000281542
60187,0.000281506
60188,0.00028147
60189,0.000281434
60190,0.000281398
60191,0.000281362
60192,0.000281326
60193,0.00028129
60194,0.000281254
60195,0.000281218
60196,0.000281182
60197,0.000281146
60198,0.00028111
60199,0.000281074
60200,0.000281038
60201,0.000281002
60202,0.000280966
60203,0.00028093
60204,0.000280894
60205,0.000280858
60206,0.000280822
60207,0.000280786
60208,0.00028075
60209,0.000280714
60210,0.000280678
60211,0.000280642
60212,0.000280606
60213,0.00028057
60214,0.000280534
60215,0.000280498
60216,0.000280462
60217,0.000280427
60218,0.000280391
60219,0.000280355
60220,0.000280319
60221,0.000280283
60222,0.000280247
60223,0.000280211
60224,0.000280175
60225,0.000280139
60226,0.000280103
60227,0.000280068
60228,0.000280032
60229,0.000279996
60230,0.00027996
60231,0.000279924
60232,0.000279888
60233,0.000279852
60234,0.000279816
60235,0.000279781
60236,0.000279745
60237,0.000279709
60238,0.000279673
60239,0.000279637
60240,0.000279601
60241,0.000279566
60242,0.00027953
60243,0.000279494
60244,0.000279458
60245,0.000279422
60246,0.000279387
60247,0.000279351
60248,0.000279315
60249,0.000279279
60250,0.000279243
60251,0.000279208
60252,0.000279172
60253,0.000279136
60254,0.0002791
60255,0.000279065
60256,0.000279029
60257,0.000278993
60258,0.000278957
60259,0.000278922
60260,0.000278886
60261,0.00027885
60262,0.000278814
60263,0.000278779
60264,0.000278743
60265,0.000278707
60266,0.000278671
60267,0.000278636
60268,0.0002786
60269,0.000278564
60270,0.000278529
60271,0.000278493
60272,0.000278457
60273,0.000278421
60274,0.000278386
60275,0.00027835
60276,0.000278314
60277,0.000278279
60278,0.000278243
60279,0.000278207
60280,0.000278172
60281,0.000278136
60282,0.0002781
60283,0.000278065
60284,0.000278029
60285,0.000277994
60286,0.000277958
60287,0.000277922
60288,0.000277887
60289,0.000277851
60290,0.000277815
60291,0.00027778
60292,0.000277744
60293,0.000277709
60294,0.000277673
60295,0.000277637
60296,0.000277602
60297,0.000277566
60298,0.000277531
60299,0.000277495
60300,0.000277459
60301,0.000277424
60302,0.000277388
60303,0.000277353
60304,0.000277317
60305,0.000277282
60306,0.000277246
60307,0.000277211
60308,0.000277175
60309,0.000277139
60310,0.000277104
60311,0.000277068
60312,0.000277033
60313,0.000276997
60314,0.000276962
60315,0.000276926
60316,0.000276891
60317,0.000276855
60318,0.00027682
60319,0.000276784
60320,0.000276749
60321,0.000276713
60322,0.000276678
60323,0.000276642
60324,0.000276607
60325,0.000276571
60326,0.000276536
60327,0.0002765
60328,0.000276465
60329,0.00027643
60330,0.000276394
60331,0.000276359
60332,0.000276323
60333,0.000276288
60334,0.000276252
60335,0.000276217
60336,0.000276181
60337,0.000276146
60338,0.000276111
60339,0.000276075
60340,0.00027604
60341,0.000276004
60342,0.000275969
60343,0.000275934
60344,0.000275898
60345,0.000275863
60346,0.000275827
60347,0.000275792
60348,0.000275757
60349,0.000275721
60350,0.000275686
60351,0.000275651
60352,0.000275615
60353,0.00027558
60354,0.000275544
60355,0.000275509
60356,0.000275474
60357,0.000275438
60358,0.000275403
60359,0.000275368
60360,0.000275332
60361,0.000275297
60362,0.000275262
60363,0.000275226
60364,0.000275191
60365,0.000275156
60366,0.000275121
60367,0.000275085
60368,0.00027505
60369,0.000275015
60370,0.000274979
60371,0.000274944
60372,0.000274909
60373,0.000274874
60374,0.000274838
60375,0.000274803
60376,0.000274768
60377,0.000274732
60378,0.000274697
60379,0.000274662
60380,0.000274627
60381,0.000274591
60382,0.000274556
60383,0.000274521
60384,0.000274486
60385,0.000274451
60386,0.000274415
60387,0.00027438
60388,0.000274345
60389,0.00027431
60390,0.000274274
60391,0.000274239
60392,0.000274204
60393,0.000274169
60394,0.000274134
60395,0.000274098
60396,0.000274063
60397,0.000274028
60398,0.000273993
60399,0.000273958
60400,0.000273923
60401,0.000273887
60402,0.000273852
60403,0.000273817
60404,0.000273782
60405,0.000273747
60406,0.000273712
60407,0.000273677
60408,0.000273641
60409,0.000273606
60410,0.000273571
60411,0.000273536
60412,0.000273501
60413,0.000273466
60414,0.000273431
60415,0.000273396
60416,0.000273361
60417,0.000273325
60418,0.00027329
60419,0.000273255
60420,0.00027322
60421,0.000273185
60422,0.00027315
60423,0.000273115
60424,0.00027308
60425,0.000273045
60426,0.00027301
60427,0.000272975
60428,0.00027294
60429,0.000272905
60430,0.00027287
60431,0.000272835
60432,0.0002728
60433,0.000272765
60434,0.00027273
60435,0.000272694
60436,0.000272659
60437,0.000272624
60438,0.000272589
60439,0.000272554
60440,0.000272519
60441,0.000272484
60442,0.000272449
60443,0.000272414
60444,0.000272379
60445,0.000272345
60446,0.00027231
60447,0.000272275
60448,0.00027224
60449,0.000272205
60450,0.00027217
60451,0.000272135
60452,0.0002721
60453,0.000272065
60454,0.00027203
60455,0.000271995
60456,0.00027196
60457,0.000271925
60458,0.00027189
60459,0.000271855
60460,0.00027182
60461,0.000271785
60462,0.00027175
60463,0.000271716
60464,0.000271681
60465,0.000271646
60466,0.000271611
60467,0.000271576
60468,0.000271541
60469,0.000271506
60470,0.000271471
60471,0.000271436
60472,0.000271402
60473,0.000271367
60474,0.000271332
60475,0.000271297
60476,0.000271262
60477,0.000271227
60478,0.000271192
60479,0.000271158
60480,0.000271123
60481,0.000271088
60482,0.000271053
60483,0.000271018
60484,0.000270984
60485,0.000270949
60486,0.000270914
60487,0.000270879
60488,0.000270844
60489,0.000270809
60490,0.000270775
60491,0.00027074
60492,0.000270705
60493,0.00027067
60494,0.000270636
60495,0.000270601
60496,0.000270566
60497,0.000270531
60498,0.000270496
60499,0.000270462
60500,0.000270427
60501,0.000270392
60502,0.000270357
60503,0.000270323
60504,0.000270288
60505,0.000270253
60506,0.000270218
60507,0.000270184
60508,0.000270149
60509,0.000270114
60510,0.00027008
60511,0.000270045
60512,0.00027001
60513,0.000269975
60514,0.000269941
60515,0.000269906
60516,0.000269871
60517,0.000269837
60518,0.000269802
60519,0.000269767
60520,0.000269733
60521,0.000269698
60522,0.000269663
60523,0.000269629
60524,0.000269594
60525,0.000269559
60526,0.000269525
60527,0.00026949
60528,0.000269455
60529,0.000269421
60530,0.000269386
60531,0.000269352
60532,0.000269317
60533,0.000269282
60534,0.000269248
60535,0.000269213
60536,0.000269178
60537,0.000269144
60538,0.000269109
60539,0.000269075
60540,0.00026904
60541,0.000269005
60542,0.000268971
60543,0.000268936
60544,0.000268902
60545,0.000268867
60546,0.000268833
60547,0.000268798
60548,0.000268763
60549,0.000268729
60550,0.000268694
60551,0.00026866
60552,0.000268625
60553,0.000268591
60554,0.000268556
60555,0.000268522
60556,0.000268487
60557,0.000268453
60558,0.000268418
60559,0.000268384
60560,0.000268349
60561,0.000268315
60562,0.00026828
60563,0.000268246
60564,0.000268211
60565,0.000268177
60566,0.000268142
60567,0.000268108
60568,0.000268073
60569,0.000268039
60570,0.000268004
60571,0.00026797
60572,0.000267935
60573,0.000267901
60574,0.000267866
60575,0.000267832
60576,0.000267797
60577,0.000267763
60578,0.000267729
60579,0.000267694
60580,0.00026766
60581,0.000267625
60582,0.000267591
60583,0.000267556
60584,0.000267522
60585,0.000267488
60586,0.000267453
60587,0.000267419
60588,0.000267384
60589,0.00026735
60590,0.000267316
60591,0.000267281
60592,0.000267247
60593,0.000267212
60594,0.000267178
60595,0.000267144
60596,0.000267109
60597,0.000267075
60598,0.000267041
60599,0.000267006
60600,0.000266972
60601,0.000266938
60602,0.000266903
60603,0.000266869
60604,0.000266835
60605,0.0002668
60606,0.000266766
60607,0.000266732
60608,0.000266697
60609,0.000266663
60610,0.000266629
60611,0.000266594
60612,0.00026656
60613,0.000266526
60614,0.000266491
60615,0.000266457
60616,0.000266423
60617,0.000266389
60618,0.000266354
60619,0.00026632
60620,0.000266286
60621,0.000266251
60622,0.000266217
60623,0.000266183
60624,0.000266149
60625,0.000266114
60626,0.00026608
60627,0.000266046
60628,0.000266012
60629,0.000265977
60630,0.000265943
60631,0.000265909
60632,0.000265875
60633,0.000265841
60634,0.000265806
60635,0.000265772
60636,0.000265738
60637,0.000265704
60638,0.00026567
60639,0.000265635
60640,0.000265601
60641,0.000265567
60642,0.000265533
60643,0.000265499
60644,0.000265464
60645,0.00026543
60646,0.000265396
60647,0.000265362
60648,0.000265328
60649,0.000265294
60650,0.00026526
60651,0.000265225
60652,0.000265191
60653,0.000265157
60654,0.000265123
60655,0.000265089
60656,0.000265055
60657,0.000265021
60658,0.000264986
60659,0.000264952
60660,0.000264918
60661,0.000264884
60662,0.00026485
60663,0.000264816
60664,0.000264782
60665,0.000264748
60666,0.000264714
60667,0.00026468
60668,0.000264646
60669,0.000264611
60670,0.000264577
60671,0.000264543
60672,0.000264509
60673,0.000264475
60674,0.000264441
60675,0.000264407
60676,0.000264373
60677,0.000264339
60678,0.000264305
60679,0.000264271
60680,0.000264237
60681,0.000264203
60682,0.000264169
60683,0.000264135
60684,0.000264101
60685,0.000264067
60686,0.000264033
60687,0.000263999
60688,0.000263965
60689,0.000263931
60690,0.000263897
60691,0.000263863
60692,0.000263829
60693,0.000263795
60694,0.000263761
60695,0.000263727
60696,0.000263693
60697,0.000263659
60698,0.000263625
60699,0.000263591
60700,0.000263557
60701,0.000263523
60702,0.000263489
60703,0.000263455
60704,0.000263421
60705,0.000263387
60706,0.000263354
60707,0.00026332
60708,0.000263286
60709,0.000263252
60710,0.000263218
60711,0.000263184
60712,0.00026315
60713,0.000263116
60714,0.000263082
60715,0.000263048
60716,0.000263014
60717,0.000262981
60718,0.000262947
60719,0.000262913
60720,0.000262879
60721,0.000262845
60722,0.000262811
60723,0.000262777
60724,0.000262744
60725,0.00026271
60726,0.000262676
60727,0.000262642
60728,0.000262608
60729,0.000262574
60730,0.00026254
60731,0.000262507
60732,0.000262473
60733,0.000262439
60734,0.000262405
60735,0.000262371
60736,0.000262338
60737,0.000262304
60738,0.00026227
60739,0.000262236
60740,0.000262202
60741,0.000262169
60742,0.000262135
60743,0.000262101
60744,0.000262067
60745,0.000262033
60746,0.000262
60747,0.000261966
60748,0.000261932
60749,0.000261898
60750,0.000261865
60751,0.000261831
60752,0.000261797
60753,0.000261763
60754,0.00026173
60755,0.000261696
60756,0.000261662
60757,0.000261629
60758,0.000261595
60759,0.000261561
60760,0.000261527
60761,0.000261494
60762,0.00026146
60763,0.000261426
60764,0.000261393
60765,0.000261359
60766,0.000261325
60767,0.000261292
60768,0.000261258
60769,0.000261224
60770,0.000261191
60771,0.000261157
60772,0.000261123
60773,0.00026109
60774,0.000261056
60775,0.000261022
60776,0.000260989
60777,0.000260955
60778,0.000260921
60779,0.000260888
60780,0.000260854
60781,0.00026082
60782,0.000260787
60783,0.000260753
60784,0.00026072
60785,0.000260686
60786,0.000260652
60787,0.000260619
60788,0.000260585
60789,0.000260551
60790,0.000260518
60791,0.000260484
60792,0.000260451
60793,0.000260417
60794,0.000260384
60795,0.00026035
60796,0.000260316
60797,0.000260283
60798,0.000260249
60799,0.000260216
60800,0.000260182
60801,0.000260149
60802,0.000260115
60803,0.000260082
60804,0.000260048
60805,0.000260014
60806,0.000259981
60807,0.000259947
60808,0.000259914
60809,0.00025988
60810,0.000259847
60811,0.000259813
60812,0.00025978
60813,0.000259746
60814,0.000259713
60815,0.000259679
60816,0.000259646
60817,0.000259612
60818,0.000259579
60819,0.000259545
60820,0.000259512
60821,0.000259478
60822,0.000259445
60823,0.000259412
60824,0.000259378
60825,0.000259345
60826,0.000259311
60827,0.000259278
60828,0.000259244
60829,0.000259211
60830,0.000259177
60831,0.000259144
60832,0.000259111
60833,0.000259077
60834,0.000259044
60835,0.00025901
60836,0.000258977
60837,0.000258943
60838,0.00025891
60839,0.000258877
60840,0.000258843
60841,0.00025881
60842,0.000258776
60843,0.000258743
60844,0.00025871
60845,0.000258676
60846,0.000258643
60847,0.00025861
60848,0.000258576
60849,0.000258543
60850,0.000258509
60851,0.000258476
60852,0.000258443
60853,0.000258409
60854,0.000258376
60855,0.000258343
60856,0.000258309
60857,0.000258276
60858,0.000258243
60859,0.000258209
60860,0.000258176
60861,0.000258143
60862,0.00025811
60863,0.000258076
60864,0.000258043
60865,0.00025801
60866,0.000257976
60867,0.000257943
60868,0.00025791
60869,0.000257876
60870,0.000257843
60871,0.00025781
60872,0.000257777
60873,0.000257743
60874,0.00025771
60875,0.000257677
60876,0.000257644
60877,0.00025761
60878,0.000257577
60879,0.000257544
60880,0.000257511
60881,0.000257477
60882,0.000257444
60883,0.000257411
60884,0.000257378
60885,0.000257344
60886,0.000257311
60887,0.000257278
60888,0.000257245
60889,0.000257212
60890,0.000257178
60891,0.000257145
60892,0.000257112
60893,0.000257079
60894,0.000257046
60895,0.000257012
60896,0.000256979
60897,0.000256946
60898,0.000256913
60899,0.00025688
60900,0.000256847
60901,0.000256813
60902,0.00025678
60903,0.000256747
60904,0.000256714
60905,0.000256681
60906,0.000256648
60907,0.000256615
60908,0.000256581
60909,0.000256548
60910,0.000256515
60911,0.000256482
60912,0.000256449
60913,0.000256416
60914,0.000256383
60915,0.00025635
60916,0.000256317
60917,0.000256283
60918,0.00025625
60919,0.000256217
60920,0.000256184
60921,0.000256151
60922,0.000256118
60923,0.000256085
60924,0.000256052
60925,0.000256019
60926,0.000255986
60927,0.000255953
60928,0.00025592
60929,0.000255887
60930,0.000255854
60931,0.000255821
60932,0.000255787
60933,0.000255754
60934,0.000255721
60935,0.000255688
60936,0.000255655
60937,0.000255622
60938,0.000255589
60939,0.000255556
60940,0.000255523
60941,0.00025549
60942,0.000255457
60943,0.000255424
60944,0.000255391
60945,0.000255358
60946,0.000255325
60947,0.000255292
60948,0.000255259
60949,0.000255226
60950,0.000255193
60951,0.000255161
60952,0.000255128
60953,0.000255095
60954,0.000255062
60955,0.000255029
60956,0.000254996
60957,0.000254963
60958,0.00025493
60959,0.000254897
60960,0.000254864
60961,0.000254831
60962,0.000254798
60963,0.000254765
60964,0.000254732
60965,0.000254699
60966,0.000254667
60967,0.000254634
60968,0.000254601
60969,0.000254568
60970,0.000254535
60971,0.000254502
60972,0.000254469
60973,0.000254436
60974,0.000254403
60975,0.000254371
60976,0.000254338
60977,0.000254305
60978,0.000254272
60979,0.000254239
60980,0.000254206
60981,0.000254173
60982,0.000254141
60983,0.000254108
60984,0.000254075
60985,0.000254042
60986,0.000254009
60987,0.000253976
60988,0.000253944
60989,0.000253911
60990,0.000253878
60991,0.000253845
60992,0.000253812
60993,0.00025378
60994,0.000253747
60995,0.000253714
60996,0.000253681
60997,0.000253648
60998,0.000253616
60999,0.000253583
61000,0.00025355
61001,0.000253517
61002,0.000253485
61003,0.000253452
61004,0.000253419
61005,0.000253386
61006,0.000253353
61007,0.000253321
61008,0.000253288
61009,0.000253255
61010,0.000253223
61011,0.00025319
61012,0.000253157
61013,0.000253124
61014,0.000253092
61015,0.000253059
61016,0.000253026
61017,0.000252993
61018,0.000252961
61019,0.000252928
61020,0.000252895
61021,0.000252863
61022,0.00025283
61023,0.000252797
61024,0.000252765
61025,0.000252732
61026,0.000252699
61027,0.000252667
61028,0.000252634
61029,0.000252601
61030,0.000252569
61031,0.000252536
61032,0.000252503
61033,0.000252471
61034,0.000252438
61035,0.000252405
61036,0.000252373
61037,0.00025234
61038,0.000252307
61039,0.000252275
61040,0.000252242
61041,0.00025221
61042,0.000252177
61043,0.000252144
61044,0.000252112
61045,0.000252079
61046,0.000252047
61047,0.000252014
61048,0.000251981
61049,0.000251949
61050,0.000251916
61051,0.000251884
61052,0.000251851
61053,0.000251819
61054,0.000251786
61055,0.000251753
61056,0.000251721
61057,0.000251688
61058,0.000251656
61059,0.000251623
61060,0.000251591
61061,0.000251558
61062,0.000251526
61063,0.000251493
61064,0.000251461
61065,0.000251428
61066,0.000251395
61067,0.000251363
61068,0.00025133
61069,0.000251298
61070,0.000251265
61071,0.000251233
61072,0.0002512
61073,0.000251168
61074,0.000251135
61075,0.000251103
61076,0.00025107
61077,0.000251038
61078,0.000251006
61079,0.000250973
61080,0.000250941
61081,0.000250908
61082,0.000250876
61083,0.000250843
61084,0.000250811
61085,0.000250778
61086,0.000250746
61087,0.000250713
61088,0.000250681
61089,0.000250649
61090,0.000250616
61091,0.000250584
61092,0.000250551
61093,0.000250519
61094,0.000250486
61095,0.000250454
61096,0.000250422
61097,0.000250389
61098,0.000250357
61099,0.000250324
61100,0.000250292
61101,0.00025026
61102,0.000250227
61103,0.000250195
61104,0.000250163
61105,0.00025013
61106,0.000250098
61107,0.000250065
61108,0.000250033
61109,0.000250001
61110,0.000249968
61111,0.000249936
61112,0.000249904
61113,0.000249871
61114,0.000249839
61115,0.000249807
61116,0.000249774
61117,0.000249742
61118,0.00024971
61119,0.000249677
61120,0.000249645
61121,0.000249613
61122,0.00024958
61123,0.000249548
61124,0.000249516
61125,0.000249484
61126,0.000249451
61127,0.000249419
61128,0.000249387
61129,0.000249354
61130,0.000249322
61131,0.00024929
61132,0.000249258
61133,0.000249225
61134,0.000249193
61135,0.000249161
61136,0.000249129
